Site_Year,inOSR,NRNAME_real,NSRNAME_real,LUF_NAME_real,UrbanIndustrial,UrbanResidence,RuralResidentialIndustrial,IndustrialSiteRural,WindGenerationFacility,OtherDisturbedVegetation,MineSite,PeatMine,WellSite,Pipeline,TransmissionLine,SeismicLineNarrow,SeismicLineWide,RoadHardSurface,RailHardSurface,RoadTrailVegetated,RoadVegetatedVerge,RailVegetatedVerge,CultivationCrop,CultivationAbandoned,CultivationRoughPasture,CultivationTamePasture,HighDensityLivestockOperation,BorrowpitsDugoutsSumps,MunicipalWaterSewage,Reservoirs,Canals,ForestHarvest
W1653_2010,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0.010680278,0,0,0,0,0,0,0,0,0,0,0.028095677,0,0,0.040666912,0,0.525726347,0,0,0,0,0.001924548,0,0,0,0
W722_2013,TRUE,Foothills,Lower Foothills,Upper Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0.005005712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028137529
W836_2013,FALSE,Parkland,Peace River Parkland,Upper Peace,0,0,0.007839878,0.006573904,0,0,0,0,0,0,0,0,0,0.034300767,0,0.000560733,0,0,0.284227649,0,0,0,0,0.016719604,0.075795806,0,0,0
W66_2014,TRUE,Canadian Shield,Kazan Uplands,Lower Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W67_2014,TRUE,Canadian Shield,Kazan Uplands,Lower Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W94_2014,TRUE,Canadian Shield,Kazan Uplands,Lower Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W95_2014,TRUE,Canadian Shield,Kazan Uplands,Lower Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W123_2014,TRUE,Canadian Shield,Kazan Uplands,Lower Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W992_2014,TRUE,Parkland,Central Parkland,North Saskatchewan,0,0,0.009123707,0,0,0,0,0,0.097128987,0.003888793,0,0,0,0.017736406,0,0.004520199,0.02993204,0,0.531857007,0,0,0,0,0.003668125,0,0,0,0
W993_2014,TRUE,Parkland,Central Parkland,North Saskatchewan,0,0,0.163802322,0,0,0.086108101,0,0,0.010106395,0,0,0,0,0.013513818,0,0.006429213,0.019311096,0,0.546387706,0,0,0,0,0,0,0,0,0
W994_2014,TRUE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0,0,0,0,0.002785743,0,0,0,0.015409931,0,0,0.026406816,0,0.885394697,0,0,0,0,0,0,0,0,0
W1193_2014,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949724168,0,0,0,0,0,0,0
W1194_2014,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0.008003363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W1225_2014,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0.035871018,0,0,0,0,0,0,0,0,0,0,0,0,0.522739377,0,0,0,0,0,0,0,0,0
W1226_2014,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0.006239199,0,0,0,0,0,0,0,0,0,0.011693668,0,0,0.528269814,0,0,0,0,0.003173973,0,0,0,0
W1255_2014,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0,0,0,0.024278076,0.007340475,0,0,0,0.012658693,0,0.020338021,0.02099492,0,0.5777089,0,0,0,0,0,0,0,0,0
W1256_2014,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018087283,0,0,0.904575739,0,0,0,0,0,0,0,0,0
W1269_2014,FALSE,Foothills,Lower Foothills,North Saskatchewan,0,0,0,0,0,0.024318078,0,0,0.010790236,0.099062585,0,0,0.008283411,0.019437391,0,0.006997756,0.040746809,0,0.05720272,0,0,0,0,0,0,0,0,0
W1270_2014,FALSE,Foothills,Lower Foothills,North Saskatchewan,0,0,0.022224558,0,0,0,0,0,0,0.057370315,0,0,0.00570398,0.012401209,0,0.003982495,0.022314251,0,0.290868244,0,0,0,0,0,0,0,0,0.006940141
W1297_2014,FALSE,Foothills,Lower Foothills,North Saskatchewan,0,0,0,0,0,0,0,0,0.025527529,0.014086014,0,0,0.012777467,0,0,0.007995075,0,0,0,0,0,0,0,0,0,0,0,0
W1326_2014,FALSE,Foothills,Lower Foothills,North Saskatchewan,0,0,0,0,0,0.007875574,0,0,0.020258068,0.002485562,0,0,0.014206395,0.015675771,0,0.032024581,0.028724567,0,0.11396168,0,0,0,0,0,0,0,0,0
W1359_2014,FALSE,Parkland,Central Parkland,Red Deer,0,0,0.084168019,0,0,0,0,0,0,0,0,0,0,0.043573794,0,0.005311439,0.06702806,0,0.629932101,0,0,0,0,0,0,0.004131785,0,0
W1360_2014,FALSE,Parkland,Central Parkland,Red Deer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822644456,0,0,0,0,0,0,0,0,0
W1361_2014,FALSE,Grassland,Northern Fescue,Red Deer,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029537473,0,0,0.057560923,0,0.259162288,0,0,0,0,0,0,0,0,0
W1384_2014,FALSE,Parkland,Central Parkland,Red Deer,0,0,0.020173037,0,0,0,0,0,0,0,0,0,0,0.012800737,0,0.004922232,0.018233372,0,0.63813005,0,0,0,0,0,0,0.005535322,0,0
W1385_2014,FALSE,Grassland,Northern Fescue,Red Deer,0,0,0.056923736,0,0,0.003555059,0,0,0.002733055,0,0,0,0,0.033285094,0,0.016060502,0.047924183,0,0.644761678,0,0,0,0.069585059,0,0,0.008242427,0,0
W1386_2014,FALSE,Grassland,Northern Fescue,Red Deer,0,0,0.05189087,0,0,0,0,0,0,0,0,0,0,0.000501332,0,0.005710898,0.004429419,0,0.433108587,0,0,0,0,0,0,0,0,0
W1408_2014,FALSE,Parkland,Central Parkland,Red Deer,0,0,0.018958424,0,0,0,0,0,0.011750829,0.001418757,0,0,0,0.019856649,0,0.015077275,0.033715639,0,0.577981974,0,0,0,0,0,0.01960672,0,0,0
W1409_2014,FALSE,Parkland,Central Parkland,Red Deer,0,0,0,0,0,0,0,0,0.005713723,0,0,0,0,0.020196181,0,0.015245448,0.036354251,0,0.740215894,0,0,0,0,0,0,0.001063622,0,0
W1410_2014,FALSE,Grassland,Northern Fescue,Red Deer,0,0,1.65E-05,0,0,0.019649472,0,0,0.055536098,0,0,0,0,0.009053349,0,0.018780189,0.016319447,0,0.859208156,0,0,0,0,0,0,0,0,0
W1365_2014,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00684221,0,0,0,0
W1366_2014,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0,0,0,0.008812063,0,0,0,0,0,0,0,0,0,0,0,0,0.567791912,0,0,0,0,9.64E-06,0,0,0,0
W1367_2014,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0,0,0,0,0,0,0.001525179,0,0,0,0,0,0,0.013558124,0,0,0,0,0,0,0,0,0,0.014219019,0,0
W1390_2014,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0,0,0,0.003634347,0,0,0.014178608,0.051712986,0,0,0.011662034,0,0,0.010218507,0,0,0,0,0,0,0,0.006089784,0,0,0,0
W1391_2014,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0,0,0,0,0,0,0,0.083591099,0,0,0,0,0,0.005338141,0,0,0,0,0,0,0,0,0,0.054592482,0,0
W1392_2014,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0,0,0,0,0,0,0.061840791,0.03994989,0,0,0,0,0,0.001626453,0,0,0,0,0,0,0,0,0,0.0733436,0.001461662,0
W1414_2014,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0.028705348,0,0,0,0,0,0,0.073765849,0,0,0,0,0,0.001163971,0,0,0,0,0,0,0,0,0,0.007760563,0,0
W1415_2014,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031416478,0,0,0,0,0,0,0,0,0,0.030384002,0,0
W1416_2014,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0,0,0,0,0,0,0,0,0,0,0.000174766,0,0,0,0,0,0.81799725,0,0,0,0,0,0,0.017926001,0,0
W1431_2014,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0,0,0,0,0,0,0,0.000100674,0,0,0,0.016664668,0,0,0.028821163,0,0.397838648,0,0,0,0,0,0,0,0,0
W1432_2014,FALSE,Grassland,Northern Fescue,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021675359,0,0,0.732944078,0,0,0,0,0,0,0,0,0
W1433_2014,FALSE,Grassland,Northern Fescue,South Saskatchewan,0,0,0.042360212,0,0,0,0,0,0.017267257,0.003117123,0,0,0,0,0,0.004441145,0,0,0.787610968,0,0.050841314,0,0,0,0,0,0,0
W1453_2014,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0.017852054,0,0,0,0,0,0.003893236,0.014206919,0,0,0,0,0,0.004879875,0,0,0.420230269,0,0,0,0,0,0,0,0,0
W1454_2014,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.038371416,0.014442576,0,0,0,0,0,0.01207599,0,0,0.718993922,0,0,0,0,0,0,0,0.01480523,0
W1455_2014,FALSE,Grassland,Northern Fescue,South Saskatchewan,0,0,0.144186128,0,0,0,0,0,0,0,0,0,0,0,0,0.030914935,0,0,0.604843502,0,0,0,0,0,0,0.005289968,0,0
W1474_2014,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0.032779542,0,0,0,0,0,0.007924329,0.037406753,0,0,0,0.021985597,0,0.00413405,0.037079587,0,0.46759873,0,0,0,0,0.002807699,0,0.026728356,0.026195602,0
W1475_2014,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.006328957,0,0,0,0,0,0,0,0,0,0.298908078,0,0,0,0,0,0,0,0,0
W1476_2014,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0.00610482,0,0,0,0,0,0.015821531,0.004462958,0,0,0.005943478,0.006727421,0,5.76E-05,0.012095837,0,0.174760936,0,0.030260657,0,0,0,0,0,0,0
W1503_2014,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.030004963,0.031709739,0,0,0.021040085,0,0,0.005037351,0,0,0,0,0,0,0,0,0,0,0,0
W1504_2014,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.02623829,0.027440423,0,0,0,0,0,0.040569923,0,0,0,0,0,0,0,0,0,0,0,0
W1505_2014,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.068177654,0.042338955,0,0,0,0,0,0.04014306,0,0,0,0,0,0,0,0,0,0,0,0
W1522_2014,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.055995105,0.024867325,0,0,0.013156662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W1523_2014,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0.008562493,0.000279171,0,0,0,0,0.053415868,0.045901221,0,0,0,0,0,0.018082657,0,0,0,0,0,0,0,0,0,0,0,0
W1524_2014,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.08171331,0.019883881,0,0,0,0,0,0.001684968,0,0,0.217883909,0,0,0,0,0,0,0.049889819,0,0
W1542_2014,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0.005081271,0,0,0,0,0,0.150041178,0,0,0,0,0,0,0.014010134,0,0
W1543_2014,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0.521029715,0,0,0,0.259762632,0,0,0,0,0,0,0,0.088747748,0,0,0.101753431,0,0,0,0,0,0,0,0,0.028706474,0,0
W1553_2014,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0.034915171,0,0,0,0,0,0.011910366,0,0,0,0,0.012143977,0,0.002557533,0.021918621,0,0.860283818,0,0,0,0,0.002055181,0,0,0,0
W1554_2014,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0.001276584,0,0,0.001237794,0,0,0.027449372,0,0,0,0,0.009876615,0,0.028056737,0.016200864,0,0.660649186,0,0.000977921,0,0,0,0,0,0.040930633,0
W1555_2014,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W1570_2014,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,2.31E-05,0,0,0,0,0,0,0,0,0,0,0.020969032,0,0,0.033465054,0,0.869685095,0,0.0128953,0,0,0,0,0,0,0
W1571_2014,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0,0.005815782,0,0,0,0,0,0.063582312,0,0,0.325580319,0,0,0,0.586823099,0,0.018198488,0,0,0
W1572_2014,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0.102308244,0,0,0,0,0,0,0.025602604,0,0,0,0.006892861,0,0.022691419,0.011297263,0,0.460313248,0,0.022166857,0,0.120445632,0.014031607,0,0.005021622,0,0
W1587_2014,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0,0,0,0.034598431,0,0,0,0,0,0,0.003065652,0.050466262,0,0.014129393,0.108279768,0,0.676305108,0,0,0,0.048670994,0.002051509,0,0,0,0
W1588_2014,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024256839,0,0,0.317569115,0,0,0,0.492971293,0.013451275,0.013351579,0,0,0
W1589_2014,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0.111458823,0,0,0.004127765,0,0,0,0.001270128,0,0,0,0.081406752,0.017757629,0.029645735,0.140827738,0,0.353837994,0,0.203585485,0,0,0.020588251,0.035490817,0,0,0
W1631_2014,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0.105808923,0.007344409,0,0.003127487,0,0,0.032029065,0,0,0,0,0.021180663,0,0.034912663,0.036195286,0,0,0,0.136445289,0,0.027870879,0.007544652,0,0.0187297,0,0
W1632_2014,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0.023980647,0,0,0,0,0,0,0,0,0,0,0.018697071,0,0.009954519,0.032923864,0,0.467035634,0,0,0,0,0,0,0,0,0
W1654_2014,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011553223,0,0
W1056_2015,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0.014698816,0,0,0,0,0,0.001791668,0,0,0,0,0.018659528,0,0.002576769,0.024931649,0,0.7344746,0,0,0,0,0,0,0,0,0
W1057_2015,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024665561,0,0,0.035575758,0,0.722263431,0,0,0,0,0,0,0,0,0
W1058_2015,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0,0,0,0,0.019717252,0,0,0,0,0,0,0,0,0.086435035,0,0.446115215,0,0,0,0,0,0,0
W1150_2015,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0,0,0,0.025226775,0.000326432,0,0,0,0.016997308,0,0,0.028406827,0,0.582261469,0,0,0,0,0,0,0,0,0
W1190_2015,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0,0,0,0.002727858,0.123335682,0,0,0,0.020468628,0,0.000618102,0.029051256,0,0.609050146,0,0,0,0,0,0,0,0,0
W1191_2015,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0,0,0,0,0.014537915,0,0,0,0,0,0.02163732,0,0,0.367886266,0,0,0,0,0.001968566,0,0,0,0
W1222_2015,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0,0,0,0,0.00377694,0,0,0,0.022194537,0,0.006022114,0.047053435,0,0.402304599,0,0.391399885,0,0,0.004538854,0,0,0,0
W1223_2015,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0.001940589,0,0,0,0,0,0,0,0.029095989,0,0.004189028,0,0,0,0,0.266285844,0,0,0,0,0,0,0
W1224_2015,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0,0,0,0.040016074,0,0,0,0,0.012539116,0,0,0.022448151,0,0.086215374,0,0.70489485,0,0,0,0,0,0,0
W1252B_2015,FALSE,Parkland,Central Parkland,Red Deer,0,0,0,0,0,0.028217756,0,0,0,0,0,0,0.000400971,0,0,0.002084454,0,0,0.420764563,0,0,0,0,0,0,0,0,0
W1253_2015,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008161269,0,0,0.168224436,0,0,0,0,0,0,0,0,0
W1254B_2015,FALSE,Grassland,Northern Fescue,North Saskatchewan,0,0,0,0,0,0,0,0,0.016785704,0,0,0,0,0.046602842,0,0,0.084720007,0,0.093075653,0,0,0,0,0,0,0,0,0
W1275_2015,FALSE,Parkland,Central Parkland,Red Deer,0,0,0,0,0,0,0,0,0,0.001633349,0,0,0.002040143,0.029184391,0,0.019795326,0.052910601,0,0.627985125,0,0,0,0,0,0,0,0,0
W1276_2015,FALSE,Parkland,Central Parkland,Red Deer,0,0,0,0,0,0,0,0,0.005120893,0,0,0,0,0,0,0.000127861,0,0,0.94311245,0,0,0,0,0,0,0,0,0
W1277_2015,FALSE,Parkland,Central Parkland,Red Deer,0,0,0.158044036,0,0,0,0,0,0,0,0,0,0,0.016271675,0,0.009889139,0.029232822,0,0.139744013,0,0.166978091,0,0,0.008045094,0,0,0,0
W1303_2015,FALSE,Parkland,Central Parkland,Red Deer,0,0,0.01218258,0,0,0,0,0,0,0,0,0,0,0.028162498,0,0.007725941,0.040247537,0,0.732711124,0,0,0,0,0,0,0,0,0
W1304_2015,FALSE,Parkland,Central Parkland,Red Deer,0,0,0,0,0,0.012769425,0,0,0.011834287,0.007191496,0,0,0.004928272,0,0,0.013439691,0,0,0.518784275,0,0.237962466,0,0,0.003017224,0,0,0,0
W1305_2015,FALSE,Parkland,Central Parkland,Red Deer,0,0,0.003748791,0,0,0,0,0,0.007927713,0,0,0,0,0.007595408,0,0.003118264,0.013761545,0,0,0,0.634787186,0,0,0.002537122,0,0,0,0
W1332_2015,FALSE,Parkland,Central Parkland,Red Deer,0,0,0,0,0,0.009639468,0,0,0,0.027559973,0,0,0.016461556,0,0,0.019374673,0,0,0,0,0.517621851,0,0,0,0,0,0,0
W1333_2015,FALSE,Parkland,Central Parkland,Red Deer,0,0,0,0,0,0,0,0,0,0.016165905,0,0,0,0.025847005,0,0,0.038626269,0,0.133814167,0,0,0,0,0.002323128,0,0,0,0
W1334_2015,FALSE,Parkland,Central Parkland,Red Deer,0,0,0,0,0,0,0,0,0.008037553,0,0,0,0.007466966,0.034324976,0,0,0.048208626,0,0.295566068,0,0,0,0,0,0,0,0,0
W1368_2015,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0,0,0,0,0,0,0.005709217,0,0,0,0.020854358,0,0,0,0,0,0,0,0,0,0,0.00102522,0,0,0,0
W1369_2015,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892638998,0,0,0,0,0,0,0,0,0
W1370_2015,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737131239,0,0.003163956,0,0,0,0,0,0,0
W1393_2015,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023219676,0,0,0.116854106,0,0.005604728,0,0,0,0,0.014974314,0,0
W1394_2015,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0.016782803,0,0,0,0.784697141,0,0,0,0,0,0,0,0.070909471,0,0.010257796,0.053007651,0,0.053113075,0,0,0,0,0,0,0,0,0
W1395_2015,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549193858,0,0,0,0,0,0,0,0,0
W1417_2015,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0,0,0,0,0,0,0,0,0,0,0.002280943,0,0,0.021629232,0,0,0,0,0.03058177,0,0,0,0,0.00835863,0,0
W1418_2015,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0,0,0,0,0,0,0,0.001501587,0,0,0,0,0,0.011928597,0,0,0.509952682,0,0,0,0,0,0,0.014883035,0,0
W1419_2015,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0.005988117,0,0,0,0,0,0,0,0.011852243,0,0.000583864,0.040570129,0,0.014054755,0.064476443,0,0.774974543,0,0.023919168,0,0,0.000550836,0,0.016534217,0,0
W1434_2015,FALSE,Grassland,Northern Fescue,South Saskatchewan,0,0,0,0,0,0,0,0,0.024907228,0,0,0,0,0.027420672,0,0.010818899,0.041430375,0,0.524680042,0,0.262441918,0,0,0,0,0,0,0
W1435_2015,FALSE,Grassland,Northern Fescue,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974706645,0,0,0,0,0,0,0,0,0
W1436_2015,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0,0,0,0,0,0,0.009825353,0.045675662,0,0,0,0,0,0.007574804,0,0,0,0,0,0,0,0.006748713,0,0,0,0
W1456_2015,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.00043616,0.000568059,0,0,0,0,0,0.001672701,0,0,0.361781019,0,0.178615608,0,0,0,0,0,0,0
W1457_2015,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.001321739,0.0005852,0,0,0,0,0,0,0,0,0.895657612,0,0,0,0,0,0,0,0,0
W1458_2015,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0.001825946,0,0,0,0,0,0,0.006555664,0,0,0,0,0,0.019787143,0,0,0.32971581,0,0,0,0,0.02260675,0,0,0,0
W1477B_2015,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.007308413,0.107089408,0,0,0.002471437,0,0,0.022415106,0,0,0.052019498,0,0,0,0,0.010460834,0,0,0,0
W1478_2015,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0.003093116,0.025424274,0,0.003416774,0,0,0,0,0.025214828,0,0,0,0,0,0.052897834,0
W1479B_2015,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.005844029,0.029323763,0,0,0.00700598,0,0,0.018854199,0,0,0,0,0,0,0,0,0,0,0,0
W1491_2015,FALSE,Rocky Mountain,Montane,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0.00561637,0,0,0.021798841,0,0,0.252146738,0,0.411226785,0,0,0.002362185,0,0.075605253,0,0
W1492B_2015,FALSE,Parkland,Foothills Parkland,South Saskatchewan,0,0,0.040309698,0,0,0,0,0,0,0,0,0,0.007950499,0.002230789,0,0,0,0,0,0,0.52205032,0,0,0,0,0,0,0
W1493_2015,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0.000150373,0,0,0.368046911,0,0,0,0,0,0,0,0.008613958,0,0.013236174,0.008680778,0,0.306981699,0,0.006954897,0,0,0,0,0.019742598,0,0
W1506_2015,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.001036499,0.001601311,0.074414481,0,0,0.019195821,0,0,0.030476481,0,0.713437219,0,0,0,0,0,0,0.034124966,0,0
W1510_2015,FALSE,Rocky Mountain,Montane,South Saskatchewan,0,0,0.08348785,0,0,0,0,0,0,0,0,0,0,0.016471523,0,0.013119813,0.026635025,0,0.303707246,0,0.183967896,0,0,0,0,0.015954784,0,0
W1511_2015,FALSE,Parkland,Foothills Parkland,South Saskatchewan,0,0,0.025281797,0,0,0,0,0,0,0.094216406,0,0,0,0,0,0.008335339,0,0,0.128500823,0,0.00898489,0,0,0,0,0,0,0
W1512_2015,FALSE,Parkland,Foothills Parkland,South Saskatchewan,0,0,0,0,0,0.946850299,0,0,0,0,0,0,0,0.004967121,0,0,0.008686567,0,0.004858267,0,0.006891452,0,0,0,0,0,0,0
W1525_2015,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.014247811,0.083723812,0,0,0,0,0,0.028889109,0,0,0.032615044,0,0,0,0,0,0,0.120652105,0,0
W1526_2015,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.006585221,0.036146804,0,0,0,0.014888224,0,0.011431221,0.025790052,0,0,0,0,0,0,0,0,0,0,0
W1529_2015,FALSE,Parkland,Foothills Parkland,South Saskatchewan,0,0,0.039669948,0,0,0,0,0,0,0.003813563,0,0,0.016821707,0,0,0.008267878,0,0,0,0,0.150375482,0,0,0,0,0,0,0
W1530_2015,FALSE,Parkland,Foothills Parkland,South Saskatchewan,0,0,0,0,0,0.000925364,0,0,0,0,0,0,0.001831705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W1531_2015,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782607268,0,0,0,0,0,0,0,0,0
W1544_2015,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.000468853,0.017885873,0,0,4.89E-05,0.0075113,0,0.006616394,0.007166774,0,0.382902181,0,0,0,0,2.54E-05,0,0,0,0
W1545_2015,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012918448,0,0,0.023105442,0,0.071431633,0,0,0,0,0,0,0.024195851,0,0
W1556_2015,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0,0.023565109,0,0,0,0,0,0.009407939,0,0,0.194884264,0,0,0,0,0.002416711,0,0,0.012092281,0
W1557_2015,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.083396734,0.08982984,0,0,0.0022923,0,0,0.026583799,0,0,0,0,0,0,0,0,0,0,0.011327448,0
W1558B_2015,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.09314602,0.046239197,0,0,0,0,0,0.036640796,0,0,0,0,0,0,0,0,0,0,0.020132407,0
W1573_2015,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0.040974247,0,0,0,0,0,0.024142525,0,0,0,0,0,0,0.029482472,0,0,0.042448869,0,0.447698926,0,0,0,0,0,0,0
W1574_2015,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0.001179343,0,0,0,0,0,0,0,0,0,0,0,0,0.126766339,0,0,0,0,0,0,0,0.009969674,0
